DPTO,MPIO,CODIGO_DE_LA_ARL,AÑO_DE_INFORME,MES_DE_INFORME,ACTIVEC,RELA_DEP,RELA_INDEP,PRESUACCIDETRASUCE,MUERTES_REPOR_AT,NUEVAPENSIOINVA_R_AT,NUEVAPENSIOINVA_R_EL,INCAPERMAPARCIAR_AT,INCAPERMAPARCIAR_EL
HUILA,IQUIRA,1423,2024,05,2012301,0,0,0,0,0,0,0,0
BOLIVAR,CARTAGENA,1423,2024,05,3264001,0,0,0,0,0,0,0,0
CUNDINAMARCA,SUSA,1423,2024,05,4492101,0,0,0,0,0,0,0,0
CASANARE,PORE,1423,2024,05,5421002,34,0,0,0,0,0,0,0
SAN ANDRES,SAN ANDRES,1423,2024,05,5422001,0,13,0,0,0,0,0,0
N. DE SANTANDER,CHINACOTA,1423,2024,05,3619001,9,0,0,0,0,0,0,0
MAGDALENA,ARACATACA,1423,2024,05,2014101,4,0,0,0,0,0,0,0
NARIÑO,EL TAMBO,1423,2024,05,1823001,1,0,0,0,0,0,0,0
BOGOTA,"BOGOTA, D.C.",1423,2024,05,4262001,2,0,0,0,0,0,0,0
VALLE DEL CAUCA,SEVILLA,1423,2024,05,2851101,33,0,0,0,0,0,0,0
BOLIVAR,MOMPOS,1423,2024,05,2551101,5,0,0,0,0,0,0,0
CESAR,VALLEDUPAR,1423,2024,05,3331401,1,1,0,0,0,0,0,0
META,BARRANCA DE UPIA,1423,2024,05,2016103,39,0,0,0,0,0,0,0
LA GUAJIRA,MAICAO,1423,2024,05,2862201,2,1,0,0,0,0,0,0
VALLE DEL CAUCA,CANDELARIA,1423,2024,05,1682001,6,0,0,0,0,0,0,0
SUCRE,SINCELEJO,1423,2024,05,2475201,38,0,0,0,0,0,0,0
VALLE DEL CAUCA,BUENAVENTURA,1423,2024,05,2461002,2,0,0,0,0,0,0,0
CAUCA,CAJIBIO,1423,2024,05,3561101,4,0,0,0,0,0,0,0
RISARALDA,LA VIRGINIA,1423,2024,05,1471102,3,0,0,0,0,0,0,0
ANTIOQUIA,ENVIGADO,1423,2024,05,1462003,4,0,0,0,0,0,0,0
CUNDINAMARCA,ZIPAQUIRA,1423,2024,05,4370001,10,0,0,0,0,0,0,0
CASANARE,VILLANUEVA,1423,2024,05,4411101,0,0,0,0,0,0,0,0
N. DE SANTANDER,CUCUTA,1423,2024,05,1701001,212,4,0,0,0,0,0,0
CHOCO,CONDOTO,1423,2024,05,1649901,0,0,0,0,0,0,0,0
MAGDALENA,SANTA MARTA,1423,2024,05,1900301,2,1,0,0,0,0,0,0
VALLE DEL CAUCA,GUACARI,1423,2024,05,5842302,0,1,0,0,0,0,0,0
N. DE SANTANDER,VILLA DEL ROSARIO,1423,2024,05,2592001,0,0,0,0,0,0,0,0
BOYACA,DUITAMA,1423,2024,05,1651201,19,0,0,0,0,0,0,0
META,VILLAVICENCIO,1423,2024,05,3202301,3,0,0,0,0,0,0,0
RISARALDA,LA VIRGINIA,1423,2024,05,3331201,127,0,0,0,0,0,0,0
CALDAS,VILLAMARIA,1423,2024,05,4492104,8,0,0,0,0,0,0,0
CAQUETA,SAN VICENTE DEL CAGUAN,1423,2024,05,1475301,0,0,0,0,0,0,0,0
CUNDINAMARCA,FACATATIVA,1423,2024,05,2011401,0,0,0,0,0,0,0,0
CUNDINAMARCA,VIANI,1423,2024,05,5422001,6,0,0,0,0,0,0,0
VALLE DEL CAUCA,ULLOA,1423,2024,05,2014101,1,0,0,0,0,0,0,0
VALLE DEL CAUCA,TULUA,1423,2024,05,4282501,29,0,0,0,0,0,0,0
META,GUAMAL,1423,2024,05,2016102,35,0,0,0,0,0,0,0
CUNDINAMARCA,FUNZA,1423,2024,05,2108102,5,0,0,0,0,0,0,0
ANTIOQUIA,APARTADO,1423,2024,05,3581101,3,0,0,0,0,0,0,0
NARIÑO,ALBAN,1423,2024,05,3473101,2,0,0,0,0,0,0,0
HUILA,GARZON,1423,2024,05,1889001,17,0,0,0,0,0,0,0
CALDAS,MANIZALES,1423,2024,05,1949101,139,5,0,0,0,0,0,0
CALDAS,ANSERMA,1423,2024,05,3473101,8,0,0,0,0,0,0,0
ANTIOQUIA,LA CEJA,1423,2024,05,3108401,67,0,0,0,0,0,0,0
ARAUCA,FORTUL,1423,2024,05,2104001,6,0,0,0,0,0,0,0
CUNDINAMARCA,GUACHETA,1423,2024,05,2014201,8,0,0,0,0,0,0,0
CORDOBA,SAN ANTERO,1423,2024,05,1829902,0,5,0,0,0,0,0,0
ANTIOQUIA,SABANETA,1423,2024,05,2821101,3,0,0,0,0,0,0,0
CASANARE,PORE,1423,2024,05,2016102,12,0,0,0,0,0,0,0
BOYACA,VILLA DE LEYVA,1423,2024,05,1477301,1,0,0,0,0,0,0,0
BOYACA,MONGUA,1423,2024,05,5051002,113,0,0,0,0,0,0,0
ANTIOQUIA,ITAGUI,1423,2024,05,1464201,35,0,0,0,0,0,0,0
AMAZONAS,LETICIA,1423,2024,05,2811001,1,0,0,0,0,0,0,0
CAUCA,TIMBIQUI,1423,2024,05,3861001,14,3,0,0,0,0,0,0
SAN ANDRES,SAN ANDRES,1423,2024,05,1681001,85,0,0,0,0,0,0,0
CUNDINAMARCA,CHIA,1423,2024,05,1631101,0,0,0,0,0,0,0,0
TOLIMA,ARMERO,1423,2024,05,5081101,3,0,0,0,0,0,0,0
SAN ANDRES,SAN ANDRES,1423,2024,05,3931202,16,0,0,0,0,0,0,0
ANTIOQUIA,ANDES,1423,2024,05,2012701,1,0,0,0,0,0,0,0
BOGOTA,"BOGOTA, D.C.",1423,2024,05,3910301,523,1793,0,0,0,0,0,0
SUCRE,CAIMITO,1423,2024,05,1691001,0,0,0,0,0,0,0,0
SUCRE,LA UNION,1423,2024,05,1823001,2,0,0,0,0,0,0,0
ANTIOQUIA,ENVIGADO,1423,2024,05,4475201,14,0,0,0,0,0,0,0
META,CUBARRAL,1423,2024,05,1472201,0,0,0,0,0,0,0,0
ANTIOQUIA,BELLO,1423,2024,05,4492102,0,3,0,0,0,0,0,0
VALLE DEL CAUCA,PALMIRA,1423,2024,05,1691001,42,0,0,0,0,0,0,0
CASANARE,SAN LUIS DE PALENQUE,1423,2024,05,1692001,61,0,0,0,0,0,0,0
BOLIVAR,MOMPOS,1423,2024,05,1471102,0,0,0,0,0,0,0,0
BOYACA,SACHICA,1423,2024,05,1791101,0,1,0,0,0,0,0,0
BOYACA,CUITIVA,1423,2024,05,2011401,0,0,0,0,0,0,0,0
BOYACA,RAMIRIQUI,1423,2024,05,1475901,0,0,0,0,0,0,0,0
BOLIVAR,CARTAGENA,1423,2024,05,1464501,247,6,0,0,0,0,0,0
CUNDINAMARCA,VILLAPINZON,1423,2024,05,1454101,1,0,0,0,0,0,0,0
CAUCA,BUENOS AIRES,1423,2024,05,2011101,1,0,0,0,0,0,0,0
NARIÑO,RICAURTE,1423,2024,05,5072201,0,0,0,0,0,0,0,0
N. DE SANTANDER,CUCUTA,1423,2024,05,1475201,152,0,0,0,0,0,0,0
BOYACA,DUITAMA,1423,2024,05,4452001,366,8,0,0,0,0,0,0
CESAR,VALLEDUPAR,1423,2024,05,5301201,0,0,0,0,0,0,0,0
SANTANDER,BUCARAMANGA,1423,2024,05,1649501,42,0,0,0,0,0,0,0
ATLANTICO,BARRANQUILLA,1423,2024,05,3152201,0,0,0,0,0,0,0,0
QUINDIO,SALENTO,1423,2024,05,2011301,0,0,0,0,0,0,0,0
CAQUETA,SAN JOSE DEL FRAGUA,1423,2024,05,5411201,0,0,0,0,0,0,0,0
ANTIOQUIA,RIONEGRO,1423,2024,05,1799001,0,0,0,0,0,0,0,0
ANTIOQUIA,JERICO,1423,2024,05,1791101,2,0,0,0,0,0,0,0
MAGDALENA,FUNDACION,1423,2024,05,3869101,0,0,0,0,0,0,0,0
ATLANTICO,PUERTO COLOMBIA,1423,2024,05,1799001,0,0,0,0,0,0,0,0
N. DE SANTANDER,PAMPLONA,1423,2024,05,2462001,3,0,0,0,0,0,0,0
CUNDINAMARCA,SOPO,1423,2024,05,2853001,0,0,0,0,0,0,0,0
SANTANDER,PUERTO WILCHES,1423,2024,05,2472101,0,0,0,0,0,0,0,0
SUCRE,SINCELEJO,1423,2024,05,4273101,0,0,0,0,0,0,0,0
TOLIMA,IBAGUE,1423,2024,05,2522101,28,0,0,0,0,0,0,0
VICHADA,PUERTO CARREÑO,1423,2024,05,1960201,0,0,0,0,0,0,0,0
VALLE DEL CAUCA,CALI,1423,2024,05,2202301,43,0,0,0,0,0,0,0
TOLIMA,ALVARADO,1423,2024,05,5433001,1,0,0,0,0,0,0,0
BOYACA,TIBASOSA,1423,2024,05,1791101,0,0,0,0,0,0,0,0
SANTANDER,SUAITA,1423,2024,05,2873001,6,0,0,0,0,0,0,0
PUTUMAYO,MOCOA,1423,2024,05,1649904,4,0,0,0,0,0,0,0
VALLE DEL CAUCA,YUMBO,1423,2024,05,1477101,4,0,0,0,0,0,0,0
CESAR,LA GLORIA,1423,2024,05,3473101,2,0,0,0,0,0,0,0
NARIÑO,RICAURTE,1423,2024,05,2821101,1,0,0,0,0,0,0,0
SANTANDER,SOCORRO,1423,2024,05,5431203,1,0,0,0,0,0,0,0
SANTANDER,BUCARAMANGA,1423,2024,05,5243201,1,0,0,0,0,0,0,0
CORDOBA,SAN JOSE DE URE (1),1423,2024,05,1841201,43,3,0,0,0,0,0,0
SUCRE,SAN MARCOS,1423,2024,05,1949903,1,0,0,0,0,0,0,0
LA GUAJIRA,RIOHACHA,1423,2024,05,1561301,9,0,0,0,0,0,0,0
META,ACACIAS,1423,2024,05,4282501,0,0,0,0,0,0,0,0
HUILA,PALERMO,1423,2024,05,2466201,10,0,0,0,0,0,0,0
VALLE DEL CAUCA,PALMIRA,1423,2024,05,2012802,6,0,0,0,0,0,0,0
ANTIOQUIA,SANTA ROSA DE OSOS,1423,2024,05,2522101,4,0,0,0,0,0,0,0
CUNDINAMARCA,TOCANCIPA,1423,2024,05,3311001,0,0,0,0,0,0,0,0
SANTANDER,VELEZ,1423,2024,05,5711001,9,0,0,0,0,0,0,0
CAQUETA,SAN VICENTE DEL CAGUAN,1423,2024,05,1477402,4,0,0,0,0,0,0,0
CUNDINAMARCA,EL ROSAL,1423,2024,05,1841501,0,10,0,0,0,0,0,0
QUINDIO,QUIMBAYA,1423,2024,05,1471101,5,0,0,0,0,0,0,0
VAUPES,MITU,1423,2024,05,1471901,1,0,0,0,0,0,0,0
BOYACA,GUATEQUE,1423,2024,05,1970001,17,0,0,0,0,0,0,0
SANTANDER,FLORIDABLANCA,1423,2024,05,2016101,3,0,0,0,0,0,0,0
BOYACA,PAZ DE RIO,1423,2024,05,2601001,0,0,0,0,0,0,0,0
GUAVIARE,SAN JOSE DEL GUAVIARE,1423,2024,05,3561101,2,1,0,0,0,0,0,0
ANTIOQUIA,SOPETRAN,1423,2024,05,5421001,0,0,0,0,0,0,0,0
SANTANDER,GsEPSA,1423,2024,05,2014501,0,0,0,0,0,0,0,0
CASANARE,MONTERREY,1423,2024,05,1841201,84,330,0,0,0,0,0,0
CUNDINAMARCA,MOSQUERA,1423,2024,05,1620101,3,0,0,0,0,0,0,0
BOYACA,TUNJA,1423,2024,05,3581901,34,0,0,0,0,0,0,0
BOYACA,TUNJA,1423,2024,05,1475202,3,0,0,0,0,0,0,0
ANTIOQUIA,GIRARDOTA,1423,2024,05,4475201,3,0,0,0,0,0,0,0
SANTANDER,EL PLAYON,1423,2024,05,2014501,9,0,0,0,0,0,0,0
ANTIOQUIA,DON MATIAS,1423,2024,05,1471901,2,0,0,0,0,0,0,0
PUTUMAYO,PUERTO CAICEDO,1423,2024,05,5812901,3,0,0,0,0,0,0,0
CHOCO,QUIBDO,1423,2024,05,2311001,0,0,0,0,0,0,0,0
META,PUERTO LLERAS,1423,2024,05,1970001,3,0,0,0,0,0,0,0
SUCRE,SINCELEJO,1423,2024,05,2561201,56,11,0,0,0,0,0,0
CHOCO,EL LITORAL DEL SAN JUAN,1423,2024,05,1841201,50,62,0,0,0,0,0,0
HUILA,NEIVA,1423,2024,05,3108301,0,0,0,0,0,0,0,0
BOYACA,SAMACA,1423,2024,05,5081201,41,0,0,0,0,0,0,0
ANTIOQUIA,MUTATA,1423,2024,05,1889001,0,0,0,0,0,0,0,0
VALLE DEL CAUCA,TULUA,1423,2024,05,3561201,0,0,0,0,0,0,0,0
NARIÑO,ALBAN,1423,2024,05,3711001,4,0,0,0,0,0,0,0
ANTIOQUIA,MEDELLIN,1423,2024,05,4272001,0,0,0,0,0,0,0,0
CORDOBA,PLANETA RICA,1423,2024,05,2014501,4,0,0,0,0,0,0,0
ANTIOQUIA,CHIGORODO,1423,2024,05,2015001,112,0,0,0,0,0,0,0
RISARALDA,MARSELLA,1423,2024,05,2012101,0,0,0,0,0,0,0,0
TOLIMA,LIBANO,1423,2024,05,1469001,1,0,0,0,0,0,0,0
SANTANDER,CURITI,1423,2024,05,1970001,0,0,0,0,0,0,0,0
CUNDINAMARCA,FUSAGASUGA,1423,2024,05,1475201,35,1,0,0,0,0,0,0
BOLIVAR,SAN JACINTO DEL CAUCA,1423,2024,05,3861001,12,3,0,0,0,0,0,0
VALLE DEL CAUCA,ROLDANILLO,1423,2024,05,3331201,0,0,0,0,0,0,0,0
CAUCA,POPAYAN,1423,2024,05,3562901,0,0,0,0,0,0,0,0
CALDAS,MARMATO,1423,2024,05,1691001,1,0,0,0,0,0,0,0
CUNDINAMARCA,SIBATE,1423,2024,05,1471101,7,0,0,0,0,0,0,0
BOYACA,RAMIRIQUI,1423,2024,05,4960301,0,0,0,0,0,0,0,0
ANTIOQUIA,EL BAGRE,1423,2024,05,3259301,0,0,0,0,0,0,0,0
NARIÑO,PASTO,1423,2024,05,1471101,502,51,0,0,0,0,0,0
N. DE SANTANDER,CUCUTA,1423,2024,05,3813001,4,0,0,0,0,0,0,0
SANTANDER,SAN VICENTE DE CHUCURI,1423,2024,05,1474101,1,0,0,0,0,0,0,0
SANTANDER,BUCARAMANGA,1423,2024,05,4452001,96,8,0,0,0,0,0,0
N. DE SANTANDER,CUCUTA,1423,2024,05,3331201,80,10,0,0,0,0,0,0
CHOCO,CERTEGUI,1423,2024,05,5711001,18,0,0,0,0,0,0,0
MAGDALENA,EL BANCO,1423,2024,05,1474201,13,0,0,0,0,0,0,0
ANTIOQUIA,SAN PEDRO,1423,2024,05,3104001,8,0,0,0,0,0,0,0
ANTIOQUIA,EL BAGRE,1423,2024,05,1477101,6,0,0,0,0,0,0,0
SANTANDER,GIRON,1423,2024,05,1649901,2,0,0,0,0,0,0,0
CASANARE,OROCUE,1423,2024,05,5411101,0,0,0,0,0,0,0,0
VICHADA,SANTA ROSALIA,1423,2024,05,2016102,51,0,0,0,0,0,0,0
CAUCA,LA VEGA,1423,2024,05,2851101,0,0,0,0,0,0,0,0
CUNDINAMARCA,SAN ANTONIO DEL TEQUENDAMA,1423,2024,05,5421001,3,0,0,0,0,0,0,0
ANTIOQUIA,GUATAPE,1423,2024,05,5842302,6,0,0,0,0,0,0,0
TOLIMA,IBAGUE,1423,2024,05,2471901,136,3,0,0,0,0,0,0
HUILA,ALGECIRAS,1423,2024,05,5411201,0,0,0,0,0,0,0,0
CALDAS,VILLAMARIA,1423,2024,05,2477401,12,0,0,0,0,0,0,0
CORDOBA,CERETE,1423,2024,05,1855101,45,0,0,0,0,0,0,0
GUAVIARE,SAN JOSE DEL GUAVIARE,1423,2024,05,5081101,0,0,0,0,0,0,0,0
CUNDINAMARCA,SUBACHOQUE,1423,2024,05,1471101,18,0,0,0,0,0,0,0
VALLE DEL CAUCA,CALI,1423,2024,05,3251101,66,37,0,0,0,0,0,0
ANTIOQUIA,MEDELLIN,1423,2024,05,3152201,15,0,0,0,0,0,0,0
SAN ANDRES,SAN ANDRES,1423,2024,05,2771001,2,0,0,0,0,0,0,0
BOYACA,SAMACA,1423,2024,05,3561101,2,0,0,0,0,0,0,0
CHOCO,QUIBDO,1423,2024,05,5072201,0,0,0,0,0,0,0,0
BOYACA,COMBITA,1423,2024,05,5432201,0,0,0,0,0,0,0,0
SUCRE,SAN MARCOS,1423,2024,05,4532001,3,0,0,0,0,0,0,0
CUNDINAMARCA,CAQUEZA,1423,2024,05,2551401,0,0,0,0,0,0,0,0
CAUCA,MIRANDA,1423,2024,05,3169001,2,0,0,0,0,0,0,0
ANTIOQUIA,EBEJICO,1423,2024,05,1477301,1,0,0,0,0,0,0,0
BOYACA,RAMIRIQUI,1423,2024,05,1841201,46,35,0,0,0,0,0,0
TOLIMA,COELLO,1423,2024,05,2014101,4,0,0,0,0,0,0,0
ANTIOQUIA,CAUCASIA,1423,2024,05,3163001,3,0,0,0,0,0,0,0
MAGDALENA,FUNDACION,1423,2024,05,2811001,0,0,0,0,0,0,0,0
VALLE DEL CAUCA,CALI,1423,2024,05,2014502,110,0,0,0,0,0,0,0
CALDAS,LA DORADA,1423,2024,05,1692001,0,0,0,0,0,0,0,0
TOLIMA,RONCESVALLES,1423,2024,05,3861001,20,5,0,0,0,0,0,0
LA GUAJIRA,RIOHACHA,1423,2024,05,4370001,0,0,0,0,0,0,0,0
QUINDIO,CALARCA,1423,2024,05,1823001,13,6,0,0,0,0,0,0
SANTANDER,MALAGA,1423,2024,05,2851101,53,0,0,0,0,0,0,0
PUTUMAYO,SAN MIGUEL,1423,2024,05,3161001,0,0,0,0,0,0,0,0
VALLE DEL CAUCA,ROLDANILLO,1423,2024,05,2851101,0,0,0,0,0,0,0,0
CUNDINAMARCA,PACHO,1423,2024,05,1476101,0,0,0,0,0,0,0,0
BOYACA,DUITAMA,1423,2024,05,3561101,39,4,0,0,0,0,0,0
TOLIMA,FALAN,1423,2024,05,2108901,0,0,0,0,0,0,0,0
CALDAS,CHINCHINA,1423,2024,05,1475201,3,0,0,0,0,0,0,0
SUCRE,OVEJAS,1423,2024,05,1692001,0,0,0,0,0,0,0,0
CAUCA,PIENDAMO,1423,2024,05,2108901,0,0,0,0,0,0,0,0
TOLIMA,MELGAR,1423,2024,05,5251101,0,0,0,0,0,0,0,0
CUNDINAMARCA,LA PEÑA,1423,2024,05,3473101,2,0,0,0,0,0,0,0
MAGDALENA,FUNDACION,1423,2024,05,4282901,5,0,0,0,0,0,0,0
CALDAS,PALESTINA,1423,2024,05,1471101,12,0,0,0,0,0,0,0
HUILA,SANTA MARIA,1423,2024,05,1829902,0,1,0,0,0,0,0,0
CORDOBA,MONTERIA,1423,2024,05,2014901,1,0,0,0,0,0,0,0
CESAR,VALLEDUPAR,1423,2024,05,1620101,49,9,0,0,0,0,0,0
BOGOTA,"BOGOTA, D.C.",1423,2024,05,2960901,18,4,0,0,0,0,0,0
HUILA,NEIVA,1423,2024,05,3108401,1355,28,0,0,0,0,0,0
BOYACA,VILLA DE LEYVA,1423,2024,05,1970001,129,0,0,0,0,0,0,0
ANTIOQUIA,BELLO,1423,2024,05,2311001,9,0,0,0,0,0,0,0
BOYACA,SOGAMOSO,1423,2024,05,2821101,5,6,0,0,0,0,0,0
CUNDINAMARCA,VILLAPINZON,1423,2024,05,2853001,0,0,0,0,0,0,0,0
TOLIMA,HONDA,1423,2024,05,5421001,0,0,0,0,0,0,0,0
PUTUMAYO,SIBUNDOY,1423,2024,05,3432101,0,3,0,0,0,0,0,0
VALLE DEL CAUCA,CALI,1423,2024,05,3104001,45,3,0,0,0,0,0,0
CUNDINAMARCA,VILLA DE SAN DIEGO DE UBATE,1423,2024,05,1749001,3,0,0,0,0,0,0,0
PUTUMAYO,ORITO,1423,2024,05,2851201,3,0,0,0,0,0,0,0
ANTIOQUIA,MARINILLA,1423,2024,05,4452001,7,0,0,0,0,0,0,0
ANTIOQUIA,GUARNE,1423,2024,05,1472301,0,0,0,0,0,0,0,0
SANTANDER,PUERTO WILCHES,1423,2024,05,5331201,7,0,0,0,0,0,0,0
ATLANTICO,BARRANQUILLA,1423,2024,05,1469001,37,0,0,0,0,0,0,0
BOLIVAR,TURBACO,1423,2024,05,3562101,0,0,0,0,0,0,0,0
META,ACACIAS,1423,2024,05,5461001,1,0,0,0,0,0,0,0
QUINDIO,ARMENIA,1423,2024,05,5433001,689,4,0,0,0,0,0,0
BOLIVAR,MAGANGUE,1423,2024,05,2601001,0,0,0,0,0,0,0,0
VALLE DEL CAUCA,CALI,1423,2024,05,4475901,0,0,0,0,0,0,0,0
VALLE DEL CAUCA,FLORIDA,1423,2024,05,1461001,4,0,0,0,0,0,0,0
NARIÑO,TANGUA,1423,2024,05,1477301,0,1,0,0,0,0,0,0
CALDAS,NORCASIA,1423,2024,05,1791201,0,0,0,0,0,0,0,0
HUILA,NEIVA,1423,2024,05,1711001,76,8,0,0,0,0,0,0
PUTUMAYO,SAN MIGUEL,1423,2024,05,5429001,4,0,0,0,0,0,0,0
ANTIOQUIA,GIRARDOTA,1423,2024,05,1823001,9,1,0,0,0,0,0,0
META,CASTILLA LA NUEVA,1423,2024,05,5429001,17,0,0,0,0,0,0,0
VALLE DEL CAUCA,PALMIRA,1423,2024,05,4161001,10,0,0,0,0,0,0,0
TOLIMA,SALDAÑA,1423,2024,05,1649901,3,0,0,0,0,0,0,0
SANTANDER,GUAVATA,1423,2024,05,1949101,3,1,0,0,0,0,0,0
SANTANDER,SURATA,1423,2024,05,5421001,5,0,0,0,0,0,0,0
BOYACA,MONIQUIRA,1423,2024,05,1472901,0,0,0,0,0,0,0,0
ANTIOQUIA,APARTADO,1423,2024,05,3108201,0,0,0,0,0,0,0,0
HUILA,PITALITO,1423,2024,05,5432201,15,0,0,0,0,0,0,0
NARIÑO,SAN ANDRES DE TUMACO,1423,2024,05,1949101,46,12,0,0,0,0,0,0
LA GUAJIRA,DIBULLA,1423,2024,05,1475201,0,0,0,0,0,0,0,0
CALDAS,ARANZAZU,1423,2024,05,4131201,6,0,0,0,0,0,0,0
VALLE DEL CAUCA,CALI,1423,2024,05,1454101,234,2,0,0,0,0,0,0
ANTIOQUIA,SAN JERONIMO,1423,2024,05,3108401,3,0,0,0,0,0,0,0
CUNDINAMARCA,VILLAGOMEZ,1423,2024,05,1949101,3,0,0,0,0,0,0,0
CAUCA,SANTANDER DE QUILICHAO,1423,2024,05,2016102,12,12,0,0,0,0,0,0
ANTIOQUIA,ABEJORRAL,1423,2024,05,1561301,0,0,0,0,0,0,0,0
SANTANDER,BARBOSA,1423,2024,05,1477402,2,0,0,0,0,0,0,0
BOYACA,TUNJA,1423,2024,05,1823001,36,9,0,0,0,0,0,0
ANTIOQUIA,CIUDAD BOLIVAR,1423,2024,05,5411101,3,0,0,0,0,0,0,0
BOYACA,SOGAMOSO,1423,2024,05,3452001,5,0,0,0,0,0,0,0
CUNDINAMARCA,GIRARDOT,1423,2024,05,3452001,10,0,0,0,0,0,0,0
CHOCO,ISTMINA,1423,2024,05,1477101,32,0,0,0,0,0,0,0
HUILA,GARZON,1423,2024,05,1472201,1,0,0,0,0,0,0,0
CAUCA,SANTANDER DE QUILICHAO,1423,2024,05,4960301,0,0,0,0,0,0,0,0
SANTANDER,SAN GIL,1423,2024,05,4259901,0,0,0,0,0,0,0,0
BOYACA,DUITAMA,1423,2024,05,3106101,0,0,0,0,0,0,0,0
CUNDINAMARCA,FACATATIVA,1423,2024,05,1643101,0,1,0,0,0,0,0,0
ANTIOQUIA,MEDELLIN,1423,2024,05,2014401,451,1,0,0,0,0,0,0
N. DE SANTANDER,CUCUTILLA,1423,2024,05,5411101,0,0,0,0,0,0,0,0
NARIÑO,SAN ANDRES DE TUMACO,1423,2024,05,5301201,0,0,0,0,0,0,0,0
ANTIOQUIA,CAUCASIA,1423,2024,05,5072901,0,0,0,0,0,0,0,0
ATLANTICO,MALAMBO,1423,2024,05,2139201,0,0,0,0,0,0,0,0
PUTUMAYO,MOCOA,1423,2024,05,4492102,48,0,0,0,0,0,0,0
BOYACA,IZA,1423,2024,05,1472902,4,0,0,0,0,0,0,0
VALLE DEL CAUCA,BUENAVENTURA,1423,2024,05,1852101,1,0,0,0,0,0,0,0
CUNDINAMARCA,SUBACHOQUE,1423,2024,05,2014501,3,0,0,0,0,0,0,0
CAUCA,POPAYAN,1423,2024,05,3561101,216,4,0,0,0,0,0,0
QUINDIO,CALARCA,1423,2024,05,1469001,9,0,0,0,0,0,0,0
META,FUENTE DE ORO,1423,2024,05,2011101,0,0,0,0,0,0,0,0
CAQUETA,ALBANIA,1423,2024,05,2104001,0,0,0,0,0,0,0,0
QUINDIO,ARMENIA,1423,2024,05,3105101,77,0,0,0,0,0,0,0
CESAR,CHIMICHAGUA,1423,2024,05,1692001,0,7,0,0,0,0,0,0
CALDAS,MANIZALES,1423,2024,05,1454101,58,0,0,0,0,0,0,0
CORDOBA,PUEBLO NUEVO,1423,2024,05,4492101,16,0,0,0,0,0,0,0
ANTIOQUIA,LA ESTRELLA,1423,2024,05,1749001,2,0,0,0,0,0,0,0
TOLIMA,LIBANO,1423,2024,05,1462003,1,0,0,0,0,0,0,0
RISARALDA,PEREIRA,1423,2024,05,4801001,5,0,0,0,0,0,0,0
ANTIOQUIA,SAN PEDRO DE URABA,1423,2024,05,1949901,1,0,0,0,0,0,0,0
ATLANTICO,SOLEDAD,1423,2024,05,2472301,6,0,0,0,0,0,0,0
BOYACA,ALMEIDA,1423,2024,05,1841201,14,7,0,0,0,0,0,0
VALLE DEL CAUCA,GINEBRA,1423,2024,05,4522901,1,0,0,0,0,0,0,0
LA GUAJIRA,RIOHACHA,1423,2024,05,4869901,137,7,0,0,0,0,0,0
CORDOBA,PUEBLO NUEVO,1423,2024,05,1841101,2,13,0,0,0,0,0,0
CUNDINAMARCA,VILLETA,1423,2024,05,3381101,2,0,0,0,0,0,0,0
BOYACA,TUNJA,1423,2024,05,1469001,4,0,0,0,0,0,0,0
CASANARE,VILLANUEVA,1423,2024,05,4016101,54,0,0,0,0,0,0,0
PUTUMAYO,ORITO,1423,2024,05,1464501,2,0,0,0,0,0,0,0
SANTANDER,MALAGA,1423,2024,05,3932901,1,0,0,0,0,0,0,0
CAUCA,CAJIBIO,1423,2024,05,3161001,22,2,0,0,0,0,0,0
META,RESTREPO,1423,2024,05,1841201,39,34,0,0,0,0,0,0
CUNDINAMARCA,APULO,1423,2024,05,1471101,6,0,0,0,0,0,0,0
LA GUAJIRA,FONSECA,1423,2024,05,5842302,0,0,0,0,0,0,0,0
CAUCA,POPAYAN,1423,2024,05,1841301,50,53,0,0,0,0,0,0
N. DE SANTANDER,VILLA DEL ROSARIO,1423,2024,05,5241001,9,0,0,0,0,0,0,0
CUNDINAMARCA,MOSQUERA,1423,2024,05,3432201,4,0,0,0,0,0,0,0
CAUCA,GUAPI,1423,2024,05,1475201,0,0,0,0,0,0,0,0
CUNDINAMARCA,SASAIMA,1423,2024,05,2012701,0,0,0,0,0,0,0,0
BOLIVAR,SOPLAVIENTO,1423,2024,05,1841201,55,7,0,0,0,0,0,0
TOLIMA,IBAGUE,1423,2024,05,2032101,0,0,0,0,0,0,0,0
CASANARE,YOPAL,1423,2024,05,1791101,24,0,0,0,0,0,0,0
SUCRE,TOLU VIEJO,1423,2024,05,5411201,0,0,0,0,0,0,0,0
BOYACA,DUITAMA,1423,2024,05,2141004,0,0,0,0,0,0,0,0
VALLE DEL CAUCA,CALI,1423,2024,05,5163001,19,1,0,0,0,0,0,0
NARIÑO,EL CHARCO,1423,2024,05,3861001,36,1,0,0,0,0,0,0
BOLIVAR,PINILLOS,1423,2024,05,1841201,27,0,0,0,0,0,0,0
VALLE DEL CAUCA,PALMIRA,1423,2024,05,1561301,6,0,0,0,0,0,0,0
ANTIOQUIA,MEDELLIN,1423,2024,05,2563001,365,2,0,0,0,0,0,0
RISARALDA,PEREIRA,1423,2024,05,4107101,658,0,0,0,0,0,0,0
