iddepto,nomdepto,idmpio,nompio,tiporegimen,tipopoblación,año,mes,total
05,ANTIOQUIA,05079,05079 - BARBOSA,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Febrero,16
05,ANTIOQUIA,05088,05088 - BELLO,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Febrero,118
05,ANTIOQUIA,05093,05093 - BETULIA,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Febrero,1
05,ANTIOQUIA,05101,05101 - CIUDAD BOLÍVAR,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Febrero,45
05,ANTIOQUIA,05113,05113 - BURITICÁ,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Febrero,3
05,ANTIOQUIA,05120,05120 - CÁCERES,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Febrero,17
05,ANTIOQUIA,05129,05129 - CALDAS,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Febrero,31
05,ANTIOQUIA,05138,05138 - CAÑASGORDAS,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Febrero,1
05,ANTIOQUIA,05147,05147 - CAREPA,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Febrero,11
05,ANTIOQUIA,05148,05148 - EL CARMEN DE VIBORAL,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Febrero,2
05,ANTIOQUIA,05154,05154 - CAUCASIA,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Febrero,10
05,ANTIOQUIA,05172,05172 - CHIGORODÓ,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Febrero,7
05,ANTIOQUIA,05190,05190 - CISNEROS,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Febrero,1
05,ANTIOQUIA,05197,05197 - COCORNÁ,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Febrero,3
05,ANTIOQUIA,05206,05206 - CONCEPCIÓN,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Febrero,1
05,ANTIOQUIA,05209,05209 - CONCORDIA,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Febrero,25
05,ANTIOQUIA,05212,05212 - COPACABANA,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Febrero,126
05,ANTIOQUIA,05234,05234 - DABEIBA,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Febrero,3
05,ANTIOQUIA,05250,05250 - EL BAGRE,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Febrero,20
05,ANTIOQUIA,05264,05264 - ENTRERRÍOS,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Febrero,4
05,ANTIOQUIA,05266,05266 - ENVIGADO,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Febrero,248
05,ANTIOQUIA,05282,05282 - FREDONIA,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Febrero,84
05,ANTIOQUIA,05284,05284 - FRONTINO,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Febrero,7
05,ANTIOQUIA,05308,05308 - GIRARDOTA,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Febrero,13
05,ANTIOQUIA,05310,05310 - GÓMEZ PLATA,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Febrero,1
05,ANTIOQUIA,05313,05313 - GRANADA,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Febrero,1
05,ANTIOQUIA,05315,05315 - GUADALUPE,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Febrero,1
05,ANTIOQUIA,05318,05318 - GUARNE,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Febrero,17
05,ANTIOQUIA,05321,05321 - GUATAPÉ,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Febrero,1
05,ANTIOQUIA,05353,05353 - HISPANIA,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Febrero,2
05,ANTIOQUIA,05360,05360 - ITAGUÍ,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Febrero,186
05,ANTIOQUIA,05364,05364 - JARDÍN,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Febrero,101
05,ANTIOQUIA,05368,05368 - JERICÓ,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Febrero,2
05,ANTIOQUIA,05376,05376 - LA CEJA,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Febrero,28
05,ANTIOQUIA,05380,05380 - LA ESTRELLA,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Febrero,38
05,ANTIOQUIA,05390,05390 - LA PINTADA,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Febrero,1
05,ANTIOQUIA,05400,05400 - LA UNIÓN,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Febrero,6
05,ANTIOQUIA,05411,05411 - LIBORINA,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Febrero,5
05,ANTIOQUIA,05425,05425 - MACEO,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Febrero,1
05,ANTIOQUIA,05440,05440 - MARINILLA,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Febrero,27
05,ANTIOQUIA,05475,05475 - MURINDÓ,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Febrero,2
05,ANTIOQUIA,05480,05480 - MUTATÁ,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Febrero,6
05,ANTIOQUIA,05490,05490 - NECOCLÍ,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Febrero,6
05,ANTIOQUIA,05495,05495 - NECHÍ,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Febrero,1
05,ANTIOQUIA,05541,05541 - PEÑOL,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Febrero,13
05,ANTIOQUIA,05543,05543 - PEQUE,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Febrero,2
05,ANTIOQUIA,05576,05576 - PUEBLORRICO,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Febrero,1
05,ANTIOQUIA,05579,05579 - PUERTO BERRÍO,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Febrero,69
05,ANTIOQUIA,05585,05585 - PUERTO NARE,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Febrero,5
05,ANTIOQUIA,05604,05604 - REMEDIOS,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Febrero,1
05,ANTIOQUIA,05607,05607 - RETIRO,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Febrero,13
05,ANTIOQUIA,05615,05615 - RIONEGRO,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Febrero,160
05,ANTIOQUIA,05631,05631 - SABANETA,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Febrero,49
05,ANTIOQUIA,05642,05642 - SALGAR,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Febrero,4
05,ANTIOQUIA,05649,05649 - SAN CARLOS,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Febrero,5
05,ANTIOQUIA,05652,05652 - SAN FRANCISCO,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Febrero,2
05,ANTIOQUIA,05656,05656 - SAN JERÓNIMO,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Febrero,1
05,ANTIOQUIA,05658,05658 - SAN JOSÉ DE LA MONTAÑA,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Febrero,1
05,ANTIOQUIA,05659,05659 - SAN JUAN DE URABÁ,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Febrero,1
05,ANTIOQUIA,05660,05660 - SAN LUIS,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Febrero,1
05,ANTIOQUIA,05664,05664 - SAN PEDRO,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Febrero,2
05,ANTIOQUIA,05670,05670 - SAN ROQUE,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Febrero,5
05,ANTIOQUIA,05674,05674 - SAN VICENTE,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Febrero,2
05,ANTIOQUIA,05679,05679 - SANTA BÁRBARA,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Febrero,9
05,ANTIOQUIA,05686,05686 - SANTA ROSA DE OSOS,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Febrero,3
05,ANTIOQUIA,05697,05697 - EL SANTUARIO,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Febrero,3
05,ANTIOQUIA,05736,05736 - SEGOVIA,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Febrero,5
05,ANTIOQUIA,05756,05756 - SONSÓN,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Febrero,10
05,ANTIOQUIA,05761,05761 - SOPETRÁN,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Febrero,3
05,ANTIOQUIA,05809,05809 - TITIRIBÍ,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Febrero,3
05,ANTIOQUIA,05837,05837 - TURBO,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Febrero,495
05,ANTIOQUIA,05842,05842 - URAMITA,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Febrero,5
05,ANTIOQUIA,05847,05847 - URRAO,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Febrero,111
05,ANTIOQUIA,05856,05856 - VALPARAÍSO,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Febrero,6
05,ANTIOQUIA,05861,05861 - VENECIA,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Febrero,1
05,ANTIOQUIA,05873,05873 - VIGÍA DEL FUERTE,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Febrero,1
05,ANTIOQUIA,05885,05885 - YALÍ,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Febrero,2
05,ANTIOQUIA,05887,05887 - YARUMAL,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Febrero,7
05,ANTIOQUIA,05890,05890 - YOLOMBÓ,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Febrero,1
05,ANTIOQUIA,05895,05895 - ZARAGOZA,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Febrero,1
81,ARAUCA,81001,81001 - ARAUCA,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Febrero,13
81,ARAUCA,81065,81065 - ARAUQUITA,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Febrero,13
81,ARAUCA,81300,81300 - FORTUL,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Febrero,18
81,ARAUCA,81736,81736 - SARAVENA,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Febrero,9
81,ARAUCA,81794,81794 - TAME,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Febrero,5
08,ATLANTICO,08001,08001 - BARRANQUILLA,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Febrero,3700
08,ATLANTICO,08078,08078 - BARANOA,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Febrero,1
08,ATLANTICO,08137,08137 - CAMPO DE LA CRUZ,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Febrero,2
08,ATLANTICO,08372,08372 - JUAN DE ACOSTA,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Febrero,3
08,ATLANTICO,08421,08421 - LURUACO,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Febrero,13
08,ATLANTICO,08433,08433 - MALAMBO,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Febrero,30
08,ATLANTICO,08436,08436 - MANATÍ,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Febrero,2
08,ATLANTICO,08520,08520 - PALMAR DE VARELA,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Febrero,16
08,ATLANTICO,08558,08558 - POLONUEVO,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Febrero,1
08,ATLANTICO,08560,08560 - PONEDERA,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Febrero,31
08,ATLANTICO,08573,08573 - PUERTO COLOMBIA,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Febrero,6
08,ATLANTICO,08606,08606 - REPELÓN,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Febrero,2
08,ATLANTICO,08634,08634 - SABANAGRANDE,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Febrero,3
08,ATLANTICO,08638,08638 - SABANALARGA,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Febrero,6
08,ATLANTICO,08675,08675 - SANTA LUCÍA,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Febrero,3
08,ATLANTICO,08685,08685 - SANTO TOMÁS,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Febrero,41
08,ATLANTICO,08758,08758 - SOLEDAD,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Febrero,475
08,ATLANTICO,08832,08832 - TUBARÁ,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Febrero,3
08,ATLANTICO,08849,08849 - USIACURÍ,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Febrero,10
11,BOGOTA D.C.,11001,11001 - BOGOTÁ D.C.,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Febrero,8289
13,BOLIVAR,13001,13001 - CARTAGENA,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Febrero,600
13,BOLIVAR,13006,13006 - ACHÍ,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Febrero,3
13,BOLIVAR,13042,13042 - ARENAL,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Febrero,2
13,BOLIVAR,13052,13052 - ARJONA,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Febrero,32
13,BOLIVAR,13140,13140 - CALAMAR,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Febrero,2
13,BOLIVAR,13160,13160 - CANTAGALLO,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Febrero,3
13,BOLIVAR,13212,13212 - CÓRDOBA,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Febrero,21
13,BOLIVAR,13222,13222 - CLEMENCIA,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Febrero,2
13,BOLIVAR,13244,13244 - EL CARMEN DE BOLÍVAR,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Febrero,1
13,BOLIVAR,13268,13268 - EL PEÑÓN,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Febrero,8
13,BOLIVAR,13430,13430 - MAGANGUÉ,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Febrero,24
13,BOLIVAR,13442,13442 - MARÍA LA BAJA,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Febrero,5
13,BOLIVAR,13458,13458 - MONTECRISTO,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Febrero,1
13,BOLIVAR,13468,13468 - MOMPÓS,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Febrero,2
13,BOLIVAR,13473,13473 - MORALES,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Febrero,1
13,BOLIVAR,13647,13647 - SAN ESTANISLAO,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Febrero,20
13,BOLIVAR,13650,13650 - SAN FERNANDO,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Febrero,2
13,BOLIVAR,13657,13657 - SAN JUAN NEPOMUCENO,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Febrero,7
13,BOLIVAR,13667,13667 - SAN MARTÍN DE LOBA,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Febrero,15
13,BOLIVAR,13670,13670 - SAN PABLO,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Febrero,3
13,BOLIVAR,13683,13683 - SANTA ROSA,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Febrero,1
13,BOLIVAR,13688,13688 - SANTA ROSA DEL SUR,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Febrero,4
13,BOLIVAR,13744,13744 - SIMITÍ,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Febrero,53
13,BOLIVAR,13810,13810 - TIQUISIO,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Febrero,1
13,BOLIVAR,13836,13836 - TURBACO,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Febrero,10
13,BOLIVAR,13873,13873 - VILLANUEVA,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Febrero,1
13,BOLIVAR,13894,13894 - ZAMBRANO,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Febrero,3
15,BOYACA,15001,15001 - TUNJA,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Febrero,81
15,BOYACA,15051,15051 - ARCABUCO,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Febrero,1
15,BOYACA,15135,15135 - CAMPOHERMOSO,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Febrero,3
15,BOYACA,15162,15162 - CERINZA,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Febrero,1
15,BOYACA,15176,15176 - CHIQUINQUIRÁ,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Febrero,5
15,BOYACA,15183,15183 - CHITA,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Febrero,1
15,BOYACA,15185,15185 - CHITARAQUE,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Febrero,1
15,BOYACA,15189,15189 - CIÉNEGA,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Febrero,1
15,BOYACA,15215,15215 - CORRALES,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Febrero,1
15,BOYACA,15238,15238 - DUITAMA,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Febrero,20
15,BOYACA,15299,15299 - GARAGOA,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Febrero,1
15,BOYACA,15322,15322 - GUATEQUE,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Febrero,3
15,BOYACA,15325,15325 - GUAYATÁ,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Febrero,1
15,BOYACA,15367,15367 - JENESANO,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Febrero,1
15,BOYACA,15407,15407 - VILLA DE LEIVA,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Febrero,1
15,BOYACA,15442,15442 - MARIPÍ,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Febrero,1
15,BOYACA,15464,15464 - MONGUA,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Febrero,1
15,BOYACA,15466,15466 - MONGUÍ,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Febrero,11
15,BOYACA,15469,15469 - MONIQUIRÁ,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Febrero,1
15,BOYACA,15480,15480 - MUZO,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Febrero,1
15,BOYACA,15491,15491 - NOBSA,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Febrero,1
15,BOYACA,15507,15507 - OTANCHE,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Febrero,1
15,BOYACA,15511,15511 - PACHAVITA,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Febrero,1
15,BOYACA,15516,15516 - PAIPA,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Febrero,3
15,BOYACA,15531,15531 - PAUNA,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Febrero,2
15,BOYACA,15542,15542 - PESCA,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Febrero,1
15,BOYACA,15572,15572 - PUERTO BOYACÁ,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Febrero,30
15,BOYACA,15580,15580 - QUIPAMA,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Febrero,1
15,BOYACA,15673,15673 - SAN MATEO,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Febrero,13
15,BOYACA,15686,15686 - SANTANA,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Febrero,1
15,BOYACA,15696,15696 - SANTA SOFÍA,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Febrero,1
15,BOYACA,15753,15753 - SOATÁ,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Febrero,1
15,BOYACA,15759,15759 - SOGAMOSO,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Febrero,65
15,BOYACA,15763,15763 - SOTAQUIRÁ,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Febrero,1
15,BOYACA,15774,15774 - SUSACÓN,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Febrero,1
15,BOYACA,15820,15820 - TÓPAGA,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Febrero,1
15,BOYACA,15835,15835 - TURMEQUÉ,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Febrero,12
15,BOYACA,15837,15837 - TUTA,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Febrero,1
17,CALDAS,17001,17001 - MANIZALES,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Febrero,881
17,CALDAS,17013,17013 - AGUADAS,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Febrero,14
17,CALDAS,17042,17042 - ANSERMA,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Febrero,34
17,CALDAS,17050,17050 - ARANZAZU,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Febrero,1
17,CALDAS,17088,17088 - BELALCÁZAR,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Febrero,1
17,CALDAS,17174,17174 - CHINCHINÁ,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Febrero,99
17,CALDAS,17272,17272 - FILADELFIA,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Febrero,2
17,CALDAS,17380,17380 - LA DORADA,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Febrero,66
17,CALDAS,17388,17388 - LA MERCED,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Febrero,1
17,CALDAS,17433,17433 - MANZANARES,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Febrero,9
17,CALDAS,17444,17444 - MARQUETALIA,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Febrero,2
17,CALDAS,17486,17486 - NEIRA,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Febrero,4
17,CALDAS,17513,17513 - PÁCORA,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Febrero,14
17,CALDAS,17524,17524 - PALESTINA,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Febrero,6
17,CALDAS,17614,17614 - RIOSUCIO,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Febrero,45
17,CALDAS,17616,17616 - RISARALDA,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Febrero,1
17,CALDAS,17653,17653 - SALAMINA,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Febrero,25
17,CALDAS,17665,17665 - SAN JOSÉ DE FRAGUA,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Febrero,21
17,CALDAS,17777,17777 - SUPÍA,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Febrero,38
17,CALDAS,17873,17873 - VILLAMARÍA,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Febrero,15
17,CALDAS,17877,17877 - VITERBO,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Febrero,7
18,CAQUETA,18001,18001 - FLORENCIA,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Febrero,82
18,CAQUETA,18150,18150 - CARTAGENA DEL CHAIRÁ,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Febrero,2
18,CAQUETA,18205,18205 - CURILLO,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Febrero,2
18,CAQUETA,18247,18247 - EL DONCELLO,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Febrero,1
18,CAQUETA,18410,18410 - LA MONTAÑITA,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Febrero,1
18,CAQUETA,18592,18592 - PUERTO RICO,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Febrero,2
18,CAQUETA,18753,18753 - SAN VICENTE DEL CAGUÁN,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Febrero,3
18,CAQUETA,18785,18785 - SOLITA,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Febrero,1
85,CASANARE,85001,85001 - YOPAL,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Febrero,193
85,CASANARE,85010,85010 - AGUAZUL,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Febrero,1
85,CASANARE,85125,85125 - HATO COROZAL,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Febrero,1
85,CASANARE,85139,85139 - MANÍ,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Febrero,3
85,CASANARE,85162,85162 - MONTERREY,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Febrero,2
85,CASANARE,85250,85250 - PAZ DE ARIPORO,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Febrero,3
85,CASANARE,85325,85325 - SAN LUIS DE PALENQUE,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Febrero,4
85,CASANARE,85430,85430 - TRINIDAD,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Febrero,1
85,CASANARE,85440,85440 - VILLANUEVA,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Febrero,1
19,CAUCA,19001,19001 - POPAYÁN,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Febrero,404
19,CAUCA,19022,19022 - ALMAGUER,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Febrero,1
19,CAUCA,19050,19050 - ARGELIA,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Febrero,3
19,CAUCA,19100,19100 - BOLÍVAR,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Febrero,7
19,CAUCA,19110,19110 - BUENOS AIRES,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Febrero,3
19,CAUCA,19137,19137 - CALDONO,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Febrero,8
19,CAUCA,19142,19142 - CALOTO,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Febrero,1
19,CAUCA,19212,19212 - CORINTO,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Febrero,1
19,CAUCA,19256,19256 - EL TAMBO,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Febrero,2
19,CAUCA,19300,19300 - GUACHENE,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Febrero,2
19,CAUCA,19318,19318 - GUAPI,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Febrero,22
19,CAUCA,19355,19355 - INZA,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Febrero,7
19,CAUCA,19392,19392 - LA SIERRA,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Febrero,21
19,CAUCA,19397,19397 - LA VEGA,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Febrero,91
19,CAUCA,19455,19455 - MIRANDA,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Febrero,194
19,CAUCA,19473,19473 - MORALES,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Febrero,2
19,CAUCA,19517,19517 - PÁEZ,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Febrero,5
19,CAUCA,19532,19532 - PATÍA (EL BORDO),SUBSIDIADO,HABITANTES DE LA CALLE,2023,Febrero,1
19,CAUCA,19548,19548 - PIENDAMÓ,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Febrero,18
19,CAUCA,19622,19622 - ROSAS,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Febrero,3
19,CAUCA,19698,19698 - SANTANDER DE QUILICHAO,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Febrero,38
19,CAUCA,19743,19743 - SILVIA,SUBSIDIADO,HABITANTES DE LA CALLE,2023,Febrero,1
