DPTO,MPIO,CODIGO_DE_LA_ARL,AÑO_DE_INFORME,MES_DE_INFORME,ACTIVEC,RELA_DEP,RELA_INDEP,PRESUACCIDETRASUCE,MUERTES_REPOR_AT,NUEVAPENSIOINVA_R_AT,NUEVAPENSIOINVA_R_EL,INCAPERMAPARCIAR_AT,INCAPERMAPARCIAR_EL
MAGDALENA,SITIONUEVO,1423,2024,9,5421001,0,0,0,0,0,0,0,0
CESAR,CURUMANI,1423,2024,9,3492301,0,0,0,0,0,0,0,0
BOGOTA,"BOGOTA, D.C.",1423,2024,9,1960903,3,0,0,0,0,0,0,0
CASANARE,OROCUE,1423,2024,9,2014101,5,0,0,0,0,0,0,0
ANTIOQUIA,YARUMAL,1423,2024,9,4161001,0,0,0,0,0,0,0,0
ANTIOQUIA,DON MATIAS,1423,2024,9,1702001,2,0,0,0,0,0,0,0
GUAVIARE,EL RETORNO,1423,2024,9,3329001,7,0,0,0,0,0,0,0
TOLIMA,FRESNO,1423,2024,9,2551101,0,0,0,0,0,0,0,0
ARAUCA,TAME,1423,2024,9,2014102,3,0,0,0,0,0,0,0
HUILA,GUADALUPE,1423,2024,9,1681001,1,0,0,0,0,0,0,0
ANTIOQUIA,SONSON,1423,2024,9,1841201,3,0,0,0,0,0,0,0
CUNDINAMARCA,SOACHA,1423,2024,9,1949903,0,0,0,0,0,0,0,0
RISARALDA,PEREIRA,1423,2024,9,3259101,0,0,0,0,0,0,0,0
RISARALDA,SANTA ROSA DE CABAL,1423,2024,9,1475301,5,1,0,0,0,0,0,0
NARIÑO,LA FLORIDA,1423,2024,9,3861001,22,98,0,0,0,0,0,0
NARIÑO,SAMANIEGO,1423,2024,9,3551101,2,0,0,0,0,0,0,0
CUNDINAMARCA,CAJICA,1423,2024,9,2016101,0,0,0,0,0,0,0,0
QUINDIO,FILANDIA,1423,2024,9,1791101,0,0,0,0,0,0,0,0
ARAUCA,ARAUCA,1423,2024,9,5433001,2,0,0,0,0,0,0,0
CUNDINAMARCA,FUSAGASUGA,1423,2024,9,2475201,0,0,0,0,0,0,0,0
ANTIOQUIA,CAREPA,1423,2024,9,2750001,0,0,0,0,0,0,0,0
SANTANDER,GIRON,1423,2024,9,4239101,12,0,0,0,0,0,0,0
BOYACA,SOGAMOSO,1423,2024,9,5072201,0,0,0,0,0,0,0,0
ANTIOQUIA,YONDO,1423,2024,9,1477101,2,0,0,0,0,0,0,0
BOGOTA,"BOGOTA, D.C.",1423,2024,9,5012901,43,0,1,1,1,0,0,0
ATLANTICO,SOLEDAD,1423,2024,9,5432201,9,0,0,0,0,0,0,0
NARIÑO,IPIALES,1423,2024,9,2811001,2,0,0,0,0,0,0,0
CESAR,AGUACHICA,1423,2024,9,5242901,0,0,0,0,0,0,0,0
LA GUAJIRA,RIOHACHA,1423,2024,9,3855901,11,0,0,0,0,0,0,0
N. DE SANTANDER,OCAÑA,1423,2024,9,1473201,3,0,0,0,0,0,0,0
ANTIOQUIA,DABEIBA,1423,2024,9,2016103,1,0,0,0,0,0,0,0
CORDOBA,CIENAGA DE ORO,1423,2024,9,1477301,0,0,0,0,0,0,0,0
CASANARE,YOPAL,1423,2024,9,2465902,5,0,0,0,0,0,0,0
CASANARE,YOPAL,1423,2024,9,2773007,0,0,0,0,0,0,0,0
LA GUAJIRA,RIOHACHA,1423,2024,9,5429001,146,23,0,0,0,0,0,0
BOYACA,RAMIRIQUI,1423,2024,9,4475201,6,0,0,0,0,0,0,0
PUTUMAYO,SIBUNDOY,1423,2024,9,1949901,1,62,0,0,0,0,0,0
QUINDIO,ARMENIA,1423,2024,9,2012801,3,0,0,0,0,0,0,0
CESAR,GAMARRA,1423,2024,9,1949903,0,0,0,0,0,0,0,0
META,CASTILLA LA NUEVA,1423,2024,9,3104001,0,0,0,0,0,0,0,0
ANTIOQUIA,ITAGUI,1423,2024,9,4259301,0,0,0,0,0,0,0,0
MAGDALENA,SANTA MARTA,1423,2024,9,1472301,1,0,0,0,0,0,0,0
CHOCO,QUIBDO,1423,2024,9,3251101,20,0,1,1,1,0,0,0
LA GUAJIRA,BARRANCAS,1423,2024,9,1477301,0,0,0,0,0,0,0,0
MAGDALENA,SANTA MARTA,1423,2024,9,2773005,18,0,0,0,0,0,0,0
ANTIOQUIA,APARTADO,1423,2024,9,1469001,3,0,0,0,0,0,0,0
ANTIOQUIA,REMEDIOS,1423,2024,9,5051001,13,0,0,0,0,0,0,0
SANTANDER,BUCARAMANGA,1423,2024,9,4466901,12,0,0,0,0,0,0,0
CAQUETA,EL PAUJIL,1423,2024,9,1473201,2,0,0,0,0,0,0,0
CAUCA,SAN SEBASTIAN,1423,2024,9,1889001,2,0,0,0,0,0,0,0
RISARALDA,LA CELIA,1423,2024,9,5421001,0,0,0,0,0,0,0,0
CASANARE,OROCUE,1423,2024,9,1852201,1,0,0,0,0,0,0,0
VALLE DEL CAUCA,CARTAGO,1423,2024,9,2101101,0,0,0,0,0,0,0,0
META,VILLAVICENCIO,1423,2024,9,2521001,37,25,0,0,0,0,0,0
CUNDINAMARCA,COTA,1423,2024,9,1472201,0,0,0,0,0,0,0,0
BOYACA,SOGAMOSO,1423,2024,9,5282401,0,0,0,0,0,0,0,0
TOLIMA,MELGAR,1423,2024,9,4466301,5,0,0,0,0,0,0,0
RISARALDA,PEREIRA,1423,2024,9,1642101,0,0,0,0,0,0,0,0
CUNDINAMARCA,FUNZA,1423,2024,9,2472301,3,0,0,0,0,0,0,0
SANTANDER,OIBA,1423,2024,9,5081101,7,0,0,0,0,0,0,0
VALLE DEL CAUCA,ARGELIA,1423,2024,9,2851101,23,0,0,0,0,0,0,0
CUNDINAMARCA,VILLA DE SAN DIEGO DE UBATE,1423,2024,9,1477201,5,0,0,0,0,0,0,0
CAUCA,PUERTO TEJADA,1423,2024,9,4475201,0,0,0,0,0,0,0,0
CHOCO,QUIBDO,1423,2024,9,5081101,3,0,0,0,0,0,0,0
ANTIOQUIA,REMEDIOS,1423,2024,9,2466201,0,0,0,0,0,0,0,0
BOYACA,CHINAVITA,1423,2024,9,1841501,2,0,0,0,0,0,0,0
ANTIOQUIA,CAREPA,1423,2024,9,4812901,3,0,0,0,0,0,0,0
ATLANTICO,SABANALARGA,1423,2024,9,2014102,4,1,0,0,0,0,0,0
CALDAS,MANIZALES,1423,2024,9,4239901,143,0,3,3,3,0,0,0
VALLE DEL CAUCA,JAMUNDI,1423,2024,9,3360001,18,0,0,0,0,0,0,0
CUNDINAMARCA,PASCA,1423,2024,9,1949101,5,0,0,0,0,0,0,0
CORDOBA,MONTERIA,1423,2024,9,2016201,10,11,0,0,0,0,0,0
N. DE SANTANDER,PAMPLONA,1423,2024,9,3331201,4,8,1,1,1,0,0,0
CALDAS,LA DORADA,1423,2024,9,2561201,0,0,0,0,0,0,0,0
MAGDALENA,SANTA MARTA,1423,2024,9,3551101,269,2,2,2,2,0,0,0
VALLE DEL CAUCA,DAGUA,1423,2024,9,1682001,4,0,0,0,0,0,0,0
SUCRE,COROZAL,1423,2024,9,1474101,1,0,0,0,0,0,0,0
ANTIOQUIA,CAUCASIA,1423,2024,9,2472101,2,0,0,0,0,0,0,0
ANTIOQUIA,TURBO,1423,2024,9,1479901,0,0,0,0,0,0,0,0
BOGOTA,"BOGOTA, D.C.",1423,2024,9,3108303,66,0,0,0,0,0,0,0
CAQUETA,EL PAUJIL,1423,2024,9,2015001,12,1,0,0,0,0,0,0
CAQUETA,VALPARAISO,1423,2024,9,3360001,14,0,0,0,0,0,0,0
META,CUMARAL,1423,2024,9,2553001,5,0,0,0,0,0,0,0
ATLANTICO,BARRANQUILLA,1423,2024,9,5243101,0,0,0,0,0,0,0,0
ANTIOQUIA,PUERTO BERRIO,1423,2024,9,2551101,19,0,0,0,0,0,0,0
CAUCA,TIMBIO,1423,2024,9,2602001,0,0,0,0,0,0,0,0
HUILA,ALGECIRAS,1423,2024,9,5842302,1,0,0,0,0,0,0,0
CUNDINAMARCA,LA CALERA,1423,2024,9,3161001,0,0,0,0,0,0,0,0
CESAR,BOSCONIA,1423,2024,9,5243201,28,0,0,0,0,0,0,0
SANTANDER,PIEDECUESTA,1423,2024,9,2013001,3,0,0,0,0,0,0,0
BOGOTA,"BOGOTA, D.C.",1423,2024,9,2323003,12,0,0,0,0,0,0,0
BOYACA,SOGAMOSO,1423,2024,9,4202201,0,0,0,0,0,0,0,0
ANTIOQUIA,ALEJANDRIA,1423,2024,9,1970001,1,0,0,0,0,0,0,0
BOYACA,DUITAMA,1423,2024,9,3105101,41,0,2,2,2,0,0,0
ANTIOQUIA,EL SANTUARIO,1423,2024,9,5016101,1,0,0,0,0,0,0,0
TOLIMA,ARMERO,1423,2024,9,2139201,4,0,0,0,0,0,0,0
CALDAS,MARMATO,1423,2024,9,2601001,3,0,0,0,0,0,0,0
ANTIOQUIA,MEDELLIN,1423,2024,9,4522901,21,0,0,0,0,0,0,0
META,SAN MARTIN,1423,2024,9,3562901,2,0,0,0,0,0,0,0
CAQUETA,PUERTO RICO,1423,2024,9,5081101,1,0,0,0,0,0,0,0
SANTANDER,SAN GIL,1423,2024,9,1463101,1,1,0,0,0,0,0,0
SANTANDER,BARBOSA,1423,2024,9,1823001,1,0,0,0,0,0,0,0
META,VILLAVICENCIO,1423,2024,9,4869901,0,0,0,0,0,0,0,0
CALDAS,LA MERCED,1423,2024,9,1949902,0,0,0,0,0,0,0,0
META,VILLAVICENCIO,1423,2024,9,1642401,4,0,0,0,0,0,0,0
ANTIOQUIA,APARTADO,1423,2024,9,3453001,59,0,0,0,0,0,0,0
CUNDINAMARCA,LA CALERA,1423,2024,9,1465101,0,0,0,0,0,0,0,0
ANTIOQUIA,CAUCASIA,1423,2024,9,1701001,7,7,0,0,0,0,0,0
META,VILLAVICENCIO,1423,2024,9,1462003,14,0,0,0,0,0,0,0
MAGDALENA,ARACATACA,1423,2024,9,1749001,3,0,0,0,0,0,0,0
CORDOBA,SAHAGUN,1423,2024,9,1702001,4,0,0,0,0,0,0,0
CASANARE,TAURAMENA,1423,2024,9,2016103,0,0,0,0,0,0,0,0
N. DE SANTANDER,CUCUTA,1423,2024,9,2477401,18,0,0,0,0,0,0,0
CASANARE,PAZ DE ARIPORO,1423,2024,9,4475201,13,0,0,0,0,0,0,0
SANTANDER,BARRANCABERMEJA,1423,2024,9,4492102,0,0,0,0,0,0,0,0
BOLIVAR,CLEMENCIA,1423,2024,9,2032101,0,0,0,0,0,0,0,0
SANTANDER,FLORIDABLANCA,1423,2024,9,1474201,3,0,0,0,0,0,0,0
VALLE DEL CAUCA,GUADALAJARA DE BUGA,1423,2024,9,4331201,8,0,0,0,0,0,0,0
CUNDINAMARCA,CHIA,1423,2024,9,3104001,2,0,0,0,0,0,0,0
MAGDALENA,FUNDACION,1423,2024,9,1841201,53,91,0,0,0,0,0,0
RISARALDA,PEREIRA,1423,2024,9,3360002,0,35,0,0,0,0,0,0
MAGDALENA,CIENAGA,1423,2024,9,3108101,54,0,0,0,0,0,0,0
VALLE DEL CAUCA,BUENAVENTURA,1423,2024,9,1477201,36,0,0,0,0,0,0,0
ANTIOQUIA,BELLO,1423,2024,9,5433003,58,0,0,0,0,0,0,0
META,EL CASTILLO,1423,2024,9,5411101,0,0,0,0,0,0,0,0
CESAR,VALLEDUPAR,1423,2024,9,3611001,1,1,0,0,0,0,0,0
ANTIOQUIA,CAREPA,1423,2024,9,3105101,0,0,0,0,0,0,0,0
META,VILLAVICENCIO,1423,2024,9,3108101,162,1,0,0,0,0,0,0
BOYACA,TASCO,1423,2024,9,3466101,11,0,0,0,0,0,0,0
ANTIOQUIA,MEDELLIN,1423,2024,9,4812901,38,6,0,0,0,0,0,0
SANTANDER,VELEZ,1423,2024,9,1889001,20,0,0,0,0,0,0,0
CAUCA,POPAYAN,1423,2024,9,4089901,0,0,0,0,0,0,0,0
VALLE DEL CAUCA,BUGALAGRANDE,1423,2024,9,4492101,56,0,0,0,0,0,0,0
NARIÑO,PASTO,1423,2024,9,1463101,92,6,1,1,1,0,0,0
BOLIVAR,CARTAGENA,1423,2024,9,4282505,2,0,1,1,1,0,0,0
CUNDINAMARCA,CUCUNUBA,1423,2024,9,5433001,0,0,0,0,0,0,0,0
CUNDINAMARCA,SIMIJACA,1423,2024,9,1478101,1,0,0,0,0,0,0,0
ANTIOQUIA,PUERTO NARE,1423,2024,9,1823001,0,3,0,0,0,0,0,0
ANTIOQUIA,MEDELLIN,1423,2024,9,2105201,31,0,0,0,0,0,0,0
BOYACA,SANTA ROSA DE VITERBO,1423,2024,9,3561101,2,0,0,0,0,0,0,0
ANTIOQUIA,APARTADO,1423,2024,9,2811001,9,0,0,0,0,0,0,0
CHOCO,UNION PANAMERICANA,1423,2024,9,1471101,8,0,0,0,0,0,0,0
VALLE DEL CAUCA,CALI,1423,2024,9,4170101,1,0,0,0,0,0,0,0
ANTIOQUIA,CAUCASIA,1423,2024,9,5431101,8,0,0,0,0,0,0,0
VALLE DEL CAUCA,TORO,1423,2024,9,2016102,0,0,0,0,0,0,0,0
ANTIOQUIA,MARINILLA,1423,2024,9,2475201,5,0,0,0,0,0,0,0
SUCRE,SAN ONOFRE,1423,2024,9,2016102,1,0,0,0,0,0,0,0
TOLIMA,PRADO,1423,2024,9,2016102,1,0,0,0,0,0,0,0
HUILA,PITALITO,1423,2024,9,1682001,9,0,0,0,0,0,0,0
PUTUMAYO,MOCOA,1423,2024,9,2741001,0,0,0,0,0,0,0,0
ANTIOQUIA,GUARNE,1423,2024,9,2662101,1,0,0,0,0,0,0,0
CASANARE,MANI,1423,2024,9,4492101,0,0,0,0,0,0,0,0
CUNDINAMARCA,MOSQUERA,1423,2024,9,4016101,3,0,0,0,0,0,0,0
TOLIMA,FRESNO,1423,2024,9,5711001,0,0,0,0,0,0,0,0
VALLE DEL CAUCA,ALCALA,1423,2024,9,3861001,0,2,0,0,0,0,0,0
ARAUCA,ARAUCA,1423,2024,9,4331201,0,0,0,0,0,0,0,0
ANTIOQUIA,ZARAGOZA,1423,2024,9,1476101,3,0,0,0,0,0,0,0
CUNDINAMARCA,ALBAN,1423,2024,9,2012701,2,0,0,0,0,0,0,0
TOLIMA,IBAGUE,1423,2024,9,5411201,83,0,0,0,0,0,0,0
VALLE DEL CAUCA,OBANDO,1423,2024,9,1949101,0,0,0,0,0,0,0,0
SANTANDER,BUCARAMANGA,1423,2024,9,1749001,99,4,0,0,0,0,0,0
BOYACA,PUERTO BOYACA,1423,2024,9,2471901,12,0,0,0,0,0,0,0
CAQUETA,SAN VICENTE DEL CAGUAN,1423,2024,9,3259301,0,0,0,0,0,0,0,0
CUNDINAMARCA,QUEBRADANEGRA,1423,2024,9,1682001,9,0,0,0,0,0,0,0
CUNDINAMARCA,FUSAGASUGA,1423,2024,9,2855201,14,102,0,0,0,0,0,0
CUNDINAMARCA,PASCA,1423,2024,9,3360001,6,0,0,0,0,0,0,0
ANTIOQUIA,SEGOVIA,1423,2024,9,3869101,0,0,0,0,0,0,0,0
LA GUAJIRA,URIBIA,1423,2024,9,1691001,0,2,0,0,0,0,0,0
ARAUCA,ARAUCA,1423,2024,9,3900801,1,0,0,0,0,0,0,0
SUCRE,SAN PEDRO,1423,2024,9,3473101,15,0,0,0,0,0,0,0
META,LEJANIAS,1423,2024,9,2851101,10,0,0,0,0,0,0,0
BOYACA,TIPACOQUE,1423,2024,9,1465101,2,0,0,0,0,0,0,0
CASANARE,YOPAL,1423,2024,9,3105101,137,0,0,0,0,0,0,0
VALLE DEL CAUCA,CANDELARIA,1423,2024,9,4239101,31,0,0,0,0,0,0,0
ATLANTICO,BARRANQUILLA,1423,2024,9,3990001,0,0,0,0,0,0,0,0
ANTIOQUIA,CALDAS,1423,2024,9,1475201,19,0,0,0,0,0,0,0
BOYACA,SAMACA,1423,2024,9,3259101,0,0,0,0,0,0,0,0
CUNDINAMARCA,AGUA DE DIOS,1423,2024,9,4411101,1,0,0,0,0,0,0,0
ANTIOQUIA,SANTA BARBARA,1423,2024,9,1561301,1,0,0,0,0,0,0,0
ATLANTICO,PUERTO COLOMBIA,1423,2024,9,1464502,4,0,0,0,0,0,0,0
VALLE DEL CAUCA,CAICEDONIA,1423,2024,9,3611001,3,1,0,0,0,0,0,0
BOYACA,PAIPA,1423,2024,9,5431202,0,0,0,0,0,0,0,0
ANTIOQUIA,ARGELIA,1423,2024,9,3360001,11,1,0,0,0,0,0,0
ANTIOQUIA,SABANETA,1423,2024,9,1473201,8,0,0,0,0,0,0,0
VALLE DEL CAUCA,BOLIVAR,1423,2024,9,2015001,3,0,0,0,0,0,0,0
SANTANDER,SOCORRO,1423,2024,9,1711001,0,0,0,0,0,0,0,0
CESAR,AGUACHICA,1423,2024,9,3619001,1,0,0,0,0,0,0,0
ANTIOQUIA,SEGOVIA,1423,2024,9,2465301,0,0,0,0,0,0,0,0
CALDAS,ANSERMA,1423,2024,9,1464501,0,0,0,0,0,0,0,0
CESAR,CHIRIGUANA,1423,2024,9,1749001,0,0,0,0,0,0,0,0
BOYACA,PAIPA,1423,2024,9,1682001,5,0,0,0,0,0,0,0
ANTIOQUIA,AMALFI,1423,2024,9,2563001,0,0,0,0,0,0,0,0
ANTIOQUIA,ENVIGADO,1423,2024,9,3259301,0,0,0,0,0,0,0,0
BOYACA,BELEN,1423,2024,9,1970001,8,0,0,0,0,0,0,0
N. DE SANTANDER,TOLEDO,1423,2024,9,5081101,2,0,0,0,0,0,0,0
LA GUAJIRA,RIOHACHA,1423,2024,9,1900401,2,1,0,0,0,0,0,0
SUCRE,COROZAL,1423,2024,9,2851201,0,0,0,0,0,0,0,0
NARIÑO,IPIALES,1423,2024,9,3360001,0,8,0,0,0,0,0,0
HUILA,ALTAMIRA,1423,2024,9,3104001,0,0,0,0,0,0,0,0
CAQUETA,EL DONCELLO,1423,2024,9,1829902,0,16,0,0,0,0,0,0
ANTIOQUIA,APARTADO,1423,2024,9,5301101,7,0,0,0,0,0,0,0
ANTIOQUIA,ITAGUI,1423,2024,9,2139301,0,0,0,0,0,0,0,0
MAGDALENA,SANTA MARTA,1423,2024,9,2016302,0,0,0,0,0,0,0,0
HUILA,NEIVA,1423,2024,9,3239901,0,0,0,0,0,0,0,0
META,ACACIAS,1423,2024,9,3612001,3,0,0,0,0,0,0,0
CESAR,BOSCONIA,1423,2024,9,4466301,8,0,0,0,0,0,0,0
SANTANDER,PUERTO WILCHES,1423,2024,9,1477301,4,0,0,0,0,0,0,0
CESAR,VALLEDUPAR,1423,2024,9,1620901,1,0,0,0,0,0,0,0
CALDAS,SUPIA,1423,2024,9,1829902,0,12,0,0,0,0,0,0
ANTIOQUIA,SABANETA,1423,2024,9,1464501,63,0,0,0,0,0,0,0
VALLE DEL CAUCA,CALI,1423,2024,9,5081201,0,0,0,0,0,0,0,0
CALDAS,VILLAMARIA,1423,2024,9,1620101,10,0,0,0,0,0,0,0
CORDOBA,SAN PELAYO,1423,2024,9,3432101,0,1,0,0,0,0,0,0
BOYACA,SAMACA,1423,2024,9,1472301,2,0,0,0,0,0,0,0
CESAR,PUEBLO BELLO,1423,2024,9,1462001,2,0,0,0,0,0,0,0
CUNDINAMARCA,EL ROSAL,1423,2024,9,3108401,21,1,0,0,0,0,0,0
CESAR,AGUACHICA,1423,2024,9,2021001,1,0,0,0,0,0,0,0
TOLIMA,IBAGUE,1423,2024,9,2011201,154,11,1,1,1,0,0,0
PUTUMAYO,VALLE DEL GUAMUEZ,1423,2024,9,5251101,0,0,0,0,0,0,0,0
NARIÑO,RICAURTE,1423,2024,9,1829902,0,15,0,0,0,0,0,0
CORDOBA,SAN PELAYO,1423,2024,9,1949101,1,0,0,0,0,0,0,0
CESAR,VALLEDUPAR,1423,2024,9,3324002,0,0,0,0,0,0,0,0
CHOCO,QUIBDO,1423,2024,9,3466101,2,0,0,0,0,0,0,0
NARIÑO,POTOSI,1423,2024,9,3360001,3,0,0,0,0,0,0,0
CESAR,AGUSTIN CODAZZI,1423,2024,9,5016101,0,0,0,0,0,0,0,0
MAGDALENA,ARIGUANI,1423,2024,9,3861001,36,73,1,1,1,0,0,0
CASANARE,VILLANUEVA,1423,2024,9,1941201,6,0,0,0,0,0,0,0
RISARALDA,PEREIRA,1423,2024,9,3151202,8,0,0,0,0,0,0,0
VALLE DEL CAUCA,PALMIRA,1423,2024,9,4110101,104,0,0,0,0,0,0,0
TOLIMA,IBAGUE,1423,2024,9,4239504,0,0,0,0,0,0,0,0
NARIÑO,PASTO,1423,2024,9,1829901,0,0,0,0,0,0,0,0
BOYACA,SANTA ROSA DE VITERBO,1423,2024,9,1970001,8,0,0,0,0,0,0,0
VALLE DEL CAUCA,GUADALAJARA DE BUGA,1423,2024,9,1649904,11,1,0,0,0,0,0,0
ANTIOQUIA,ENVIGADO,1423,2024,9,5421001,108,10,0,0,0,0,0,0
BOYACA,ZETAQUIRA,1423,2024,9,1841101,1,0,0,0,0,0,0,0
NARIÑO,CUASPUD,1423,2024,9,3360001,2,21,0,0,0,0,0,0
SANTANDER,SOCORRO,1423,2024,9,2461002,3,2,0,0,0,0,0,0
ANTIOQUIA,DON MATIAS,1423,2024,9,4475201,0,0,0,0,0,0,0,0
SANTANDER,PIEDECUESTA,1423,2024,9,1829902,0,14,0,0,0,0,0,0
ARAUCA,ARAUCA,1423,2024,9,5842302,0,0,0,0,0,0,0,0
CAQUETA,FLORENCIA,1423,2024,9,2472301,133,0,1,1,1,0,0,0
ANTIOQUIA,REMEDIOS,1423,2024,9,1461001,0,1,0,0,0,0,0,0
SUCRE,EL ROBLE,1423,2024,9,1941201,4,0,0,0,0,0,0,0
CUNDINAMARCA,COTA,1423,2024,9,3102001,1,0,0,0,0,0,0,0
CUNDINAMARCA,TABIO,1423,2024,9,1474101,0,0,0,0,0,0,0,0
SANTANDER,MALAGA,1423,2024,9,2014102,0,0,0,0,0,0,0,0
BOLIVAR,SAN PABLO,1423,2024,9,1471901,0,0,0,0,0,0,0,0
MAGDALENA,PLATO,1423,2024,9,5861001,0,0,0,0,0,0,0,0
CESAR,SAN MARTIN,1423,2024,9,1692001,2,0,0,0,0,0,0,0
SANTANDER,VALLE DE SAN JOSE,1423,2024,9,1970001,6,0,0,0,0,0,0,0
ANTIOQUIA,TURBO,1423,2024,9,3311001,0,0,0,0,0,0,0,0
CALDAS,MANIZALES,1423,2024,9,2463201,4,0,0,0,0,0,0,0
ANTIOQUIA,SOPETRAN,1423,2024,9,2821101,0,0,0,0,0,0,0,0
BOYACA,CHIQUINQUIRA,1423,2024,9,1702001,1,4,0,0,0,0,0,0
SANTANDER,BUCARAMANGA,1423,2024,9,4239201,52,6,0,0,0,0,0,0
ANTIOQUIA,DON MATIAS,1423,2024,9,1949101,10,0,0,0,0,0,0,0
ATLANTICO,SABANALARGA,1423,2024,9,3561101,17,0,0,0,0,0,0,0
NARIÑO,SAN ANDRES DE TUMACO,1423,2024,9,2465301,0,0,0,0,0,0,0,0
ANTIOQUIA,SAN JERONIMO,1423,2024,9,3381101,0,2,0,0,0,0,0,0
HUILA,TIMANA,1423,2024,9,1691001,1,0,0,0,0,0,0,0
N. DE SANTANDER,PAMPLONA,1423,2024,9,2862102,1,0,0,0,0,0,0,0
CASANARE,SAN LUIS DE PALENQUE,1423,2024,9,4452001,3,0,0,0,0,0,0,0
TOLIMA,MELGAR,1423,2024,9,5411101,343,0,0,0,0,0,0,0
SANTANDER,SAN GIL,1423,2024,9,2105101,0,0,0,0,0,0,0,0
CALDAS,SUPIA,1423,2024,9,3108401,10,0,0,0,0,0,0,0
BOLIVAR,ARJONA,1423,2024,9,1889001,24,0,0,0,0,0,0,0
CUNDINAMARCA,LA CALERA,1423,2024,9,2016101,0,0,0,0,0,0,0,0
SAN ANDRES,SAN ANDRES,1423,2024,9,4231001,0,0,0,0,0,0,0,0
CUNDINAMARCA,TABIO,1423,2024,9,2101101,0,0,0,0,0,0,0,0
QUINDIO,ARMENIA,1423,2024,9,3331201,11,0,0,0,0,0,0,0
ATLANTICO,GALAPA,1423,2024,9,1472902,0,0,0,0,0,0,0,0
BOYACA,CHIQUINQUIRA,1423,2024,9,5432901,108,0,0,0,0,0,0,0
ANTIOQUIA,EL CARMEN DE VIBORAL,1423,2024,9,1477201,5,0,0,0,0,0,0,0
VALLE DEL CAUCA,CANDELARIA,1423,2024,9,1949101,8,0,0,0,0,0,0,0
GUAINIA,INIRIDA,1423,2024,9,2014102,1,1,0,0,0,0,0,0
BOYACA,SOGAMOSO,1423,2024,9,2169001,0,0,0,0,0,0,0,0
VALLE DEL CAUCA,PRADERA,1423,2024,9,1691001,7,0,0,0,0,0,0,0
SUCRE,COLOSO,1423,2024,9,1841201,69,25,0,0,0,0,0,0
MAGDALENA,PLATO,1423,2024,9,4531001,0,0,0,0,0,0,0,0
CUNDINAMARCA,SOACHA,1423,2024,9,3274001,0,0,0,0,0,0,0,0
QUINDIO,FILANDIA,1423,2024,9,2011301,6,2,0,0,0,0,0,0
ANTIOQUIA,EL CARMEN DE VIBORAL,1423,2024,9,4101101,0,0,0,0,0,0,0,0
CUNDINAMARCA,SOACHA,1423,2024,9,5332001,12,0,0,0,0,0,0,0
ANTIOQUIA,VALDIVIA,1423,2024,9,4502101,0,0,0,0,0,0,0,0
CUNDINAMARCA,PUERTO SALGAR,1423,2024,9,2561201,12,0,0,0,0,0,0,0
HUILA,GIGANTE,1423,2024,9,1475902,1,0,0,0,0,0,0,0
MAGDALENA,SANTA MARTA,1423,2024,9,3581301,77,0,0,0,0,0,0,0
CALDAS,VILLAMARIA,1423,2024,9,2461002,34,0,0,0,0,0,0,0
BOGOTA,"BOGOTA, D.C.",1423,2024,9,1900301,105,417,2,2,2,0,0,0
QUINDIO,LA TEBAIDA,1423,2024,9,1701001,20,0,0,0,0,0,0,0
ARAUCA,FORTUL,1423,2024,9,1949101,1,1,0,0,0,0,0,0
CUNDINAMARCA,VILLETA,1423,2024,9,3861001,28,389,0,0,0,0,0,0
TOLIMA,ARMERO,1423,2024,9,1841201,20,111,0,0,0,0,0,0
VALLE DEL CAUCA,CAICEDONIA,1423,2024,9,4492301,6,0,0,0,0,0,0,0
ANTIOQUIA,COPACABANA,1423,2024,9,5711001,14,0,0,0,0,0,0,0
ANTIOQUIA,PUEBLORRICO,1423,2024,9,1841201,40,32,0,0,0,0,0,0
SANTANDER,BARRANCABERMEJA,1423,2024,9,1841201,0,1320,1,1,1,0,0,0
LA GUAJIRA,RIOHACHA,1423,2024,9,3453001,39,1,0,0,0,0,0,0
CALDAS,MANIZALES,1423,2024,9,3221901,0,0,0,0,0,0,0,0
AMAZONAS,LETICIA,1423,2024,9,1620101,0,0,0,0,0,0,0,0
BOGOTA,"BOGOTA, D.C.",1423,2024,9,2108101,247,0,0,0,0,0,0,0
MAGDALENA,SITIONUEVO,1423,2024,9,1841201,46,4,0,0,0,0,0,0
MAGDALENA,SANTA MARTA,1423,2024,9,1469001,38,0,0,0,0,0,0,0
PUTUMAYO,MOCOA,1423,2024,9,3473101,63,0,0,0,0,0,0,0
HUILA,NEIVA,1423,2024,9,3381101,20,0,0,0,0,0,0,0
HUILA,GARZON,1423,2024,9,3869101,7,0,0,0,0,0,0,0
SANTANDER,VELEZ,1423,2024,9,2466301,0,0,0,0,0,0,0,0
BOLIVAR,MARIA LA BAJA,1423,2024,9,2032201,0,0,0,0,0,0,0,0
CUNDINAMARCA,AGUA DE DIOS,1423,2024,9,4352001,0,0,0,0,0,0,0,0
ANTIOQUIA,SAN ANDRES DE CUERQUIA,1423,2024,9,1475301,0,0,0,0,0,0,0,0
SANTANDER,OIBA,1423,2024,9,5433002,14,0,0,0,0,0,0,0
SAN ANDRES,PROVIDENCIA,1423,2024,9,2771001,0,0,0,0,0,0,0,0
